alcohol_category,ses_z,parent_age,parenting_score,child_risk_cont,child_adverse
Moderate,-1.716033248310689,36.4,48.107953394741635,0.2389905156399582,1
Moderate,2.7107942990405327,43.1,86.54159493650373,0.12151873972955257,0
Moderate,-0.06374528550396617,31.4,74.28132995446224,0.0607552092122114,0
Heavy,-0.8774840221556317,39.3,67.63279133137144,0.2509471412853833,1
None,-1.407087194784017,36.0,70.35133992407074,0.09350067754141574,1
Moderate,-0.22001802765967404,25.2,73.87887876951193,0.06478503424970695,0
None,-0.12740687238995974,29.5,72.6516364759319,0.09991365452009761,0
Moderate,0.10264552853966442,34.1,55.033349830510026,0.21436978709509114,0
None,-0.29779615622396016,41.7,94.08141445261428,0.10727319971685799,1
None,0.6332253101150935,37.8,87.8083398498607,0.08352739159821265,0
Moderate,-0.38762983266324635,28.0,53.56972783347089,0.1658911882512809,0
None,-1.934964117240471,34.2,69.12199245703789,0.10202754316495585,0
Moderate,-0.1493614956496412,47.1,64.78962500559098,0.21726383092686774,1
Heavy,-2.367477653373278,35.7,68.257057193747,0.37272594121314795,0
None,0.3537706308913895,33.0,57.76635331327503,0.13702211818824678,1
Moderate,-0.9793002302826354,38.0,68.59227184609519,0.06773335266652994,0
Moderate,0.16336035491580048,39.6,55.843295545096055,0.20917656195891288,0
Moderate,1.3140749815246042,32.3,72.60418554997152,0.06935850633003947,0
None,-0.9487486952680001,38.0,66.78461473715218,0.09736918289757425,0
None,1.061256258512118,33.0,75.60074219962475,0.08884907193724521,0
None,-0.4333895666861532,39.3,66.99775178326372,0.07351150192094134,0
None,1.7531948020655854,36.0,66.45519316683898,0.09843954636989555,0
None,-0.36515261319821335,37.9,81.22360735609605,0.05754945309391393,0
Moderate,-0.8404929855066914,30.4,75.01223481283765,0.09700342104542797,0
Heavy,0.6872384503952884,30.1,69.0881965284422,0.2663331075883683,0
Moderate,-0.43578972962363594,40.7,74.06546539236838,0.1443130901148596,0
Moderate,-0.8414495141290085,34.5,66.42045628035123,0.09882036452085771,0
None,-0.47783985070379115,36.7,74.93132089041129,0.1317092735609227,0
None,-0.04460653218300141,33.2,78.46038785820102,0.12961772448287484,0
None,1.342180131244854,40.4,55.91257301869226,0.14723099698302897,0
None,-1.934087745459577,31.4,76.95506182335168,0.08432310510936074,0
Moderate,0.023080658950420673,34.2,75.59589029254953,0.09145994346396273,0
Moderate,0.624903594654043,39.7,78.67701860447497,0.0625807708046785,0
None,0.1934485749917961,42.0,73.2824002230166,0.12913834518263712,0
None,1.3098651694335341,31.9,50.4448548828346,0.135162605799706,0
Moderate,-0.07434532975852426,46.8,69.35553533889318,0.2531412836109551,0
Moderate,-0.18455144218594516,36.9,85.73134240954232,0.07315165784786856,0
None,0.5923295470133433,28.7,79.08656284663408,0.16483311219133132,0
Heavy,0.09931381495134962,37.2,58.22359384137957,0.2579647500206649,0
Heavy,-0.390408738280471,32.7,66.30399847751583,0.15862435903736888,0
None,0.5161440395863797,37.6,77.63519610293486,0.10509231146234371,0
None,-0.6525282932166452,34.7,81.71289830141153,0.08628430595940438,0
Moderate,-0.6111771520193271,35.4,71.21087290256497,0.09919103954570666,0
Heavy,-0.5279940217656136,29.5,68.65347156691736,0.11221904181828056,0
Heavy,1.3530691601664073,40.9,80.87378349302436,0.05939298274654872,0
None,-3.2210163559857135,28.1,75.93014954883427,0.13765838881269862,0
None,0.39559883476294233,28.3,97.00822240499433,0.07506240080160921,0
Moderate,0.034271814200222225,37.2,59.81581936408997,0.12840631717078518,0
Moderate,-1.6808704592381203,44.6,88.7825877327397,0.07423839115846123,0
None,0.3097267791360022,32.9,68.04303991631504,0.1589096715664976,0
Heavy,0.475751991831532,39.2,66.08061131550072,0.3124430838504089,0
Moderate,0.5896392313574,41.4,84.87106832747087,0.05053936615950732,0
Moderate,-2.651828063044949,39.9,59.48458765445089,0.17780842661157842,0
Heavy,1.3663894118544384,33.1,69.36413906567626,0.29362828592459367,1
Moderate,-0.7377367046848409,28.5,77.15332597956012,0.13489506007056673,0
Moderate,0.6865677467531761,21.8,60.215646050400196,0.10383835854595075,1
Moderate,0.741073780682286,33.4,86.08266048028726,0.04245299212705475,0
None,-0.8766970856192929,42.1,58.05516828888864,0.1255084698562277,0
Moderate,0.6604599523515503,28.3,95.41272494560509,0.08519990724968335,0
None,-0.3854932409123582,39.2,85.28187430662894,0.049479521168238234,0
Moderate,-2.0713771793381572,29.3,67.38060525655963,0.20708349967237238,1
None,1.167741925527779,35.6,67.2787188704536,0.14531165478677438,0
None,-0.7750449630162398,39.2,72.18988588909757,0.07129616816982126,0
None,-0.8544934627380543,31.0,72.6040957614404,0.0680868534449594,1
None,-0.4030658680367221,36.0,73.35065663876182,0.09356448681564264,0
Moderate,0.2722367253273881,32.5,88.49400524696728,0.12546626469767097,0
Moderate,-0.05727041082210227,39.2,95.31449035290646,0.10228072297502933,0
Moderate,0.5480669247071704,36.4,78.553703798782,0.17102134086842996,0
None,-1.339489366528659,35.3,63.123476896938776,0.12202413317461433,0
None,-0.7423863704307346,44.4,65.04753717042401,0.14846082448082593,0
None,-0.11599707232153356,39.0,75.9038667606703,0.1408007501572836,1
None,1.8978872926587056,30.9,64.39939020313842,0.11611260389662459,0
Heavy,-0.11381253841375806,34.5,58.82473111809154,0.29837167315331875,1
None,1.0852222636616315,34.5,98.22571528663723,0.014243616467867062,0
None,0.03855516878431771,35.5,74.92059282993242,0.2309210985538711,0
None,-0.4836586374375685,50.1,62.005745725851554,0.14082175598299507,0
None,-0.24672442411444054,37.2,78.83977238318006,0.06218871742336258,0
Moderate,-0.16841971202888115,22.8,60.30078804803631,0.1587548778584646,0
Moderate,0.6036457389607386,31.7,62.227994039031586,0.12379226683011924,1
None,1.3746112675765545,23.4,66.01103200398308,0.17215287505148713,0
None,0.3596808476863211,33.0,91.19512714435527,0.088811907733469,0
None,1.1870776787417554,23.1,70.74154854142576,0.06642416837149304,0
None,-0.9647897376296856,29.8,50.42125607354827,0.19432636945374426,0
None,-0.4146305088140306,25.9,86.10761851578974,0.08745578795171546,0
Heavy,-0.7243025342076668,37.3,59.35237377220876,0.19828439593414576,0
Moderate,0.31444459087485255,35.0,50.27047693276307,0.20013062592867575,0
Moderate,-0.35895838517941375,36.8,67.21478154933878,0.17737704664333215,0
Moderate,0.7297729370341954,34.4,77.42540119607844,0.1024636013093135,0
Moderate,-0.9310017116324415,26.6,75.13166834569361,0.14870540268484017,0
Moderate,0.04303097332128144,38.1,90.57126567264163,0.14098405614576867,1
Moderate,0.6868579110122561,46.5,67.22221750256323,0.11404065102595641,0
Moderate,-2.0653027750406103,37.5,66.8828660220533,0.11052971853512752,0
None,2.1216313073302033,32.4,66.66633532228671,0.0983000321938236,0
Moderate,-0.2831518848798757,26.4,58.98504591816214,0.13698164128891055,0
Moderate,-2.025039913676173,29.6,73.99709635656266,0.14099426488170566,0
Heavy,0.15809389857678602,37.7,66.62813232958301,0.23598363146501106,0
Moderate,0.03344346797315094,41.4,74.77432179759357,0.08790420474697395,1
Moderate,-0.081894379572493,36.6,77.010924712305,0.0657783425822453,0
None,0.9911911129266663,39.8,68.53514448182509,0.12380386991849343,0
Moderate,0.7474449714270559,39.2,61.8218610252678,0.1391750212706857,0
None,0.29787619102384516,38.0,74.79914715044463,0.12761084958887356,0
None,0.45015563394664765,31.0,91.76204634498887,0.025424717190852326,0
None,-0.10435844943808653,36.0,90.8640201929849,0.05958189112551651,0
Moderate,1.7754908492400483,29.9,80.60142024816905,0.051121581393844345,0
None,-1.4791960183577666,35.1,69.46000216025652,0.06974816782817142,0
None,0.13965167421589658,37.0,77.22449010368405,0.1207853610276778,0
Heavy,0.06502463118878012,45.1,65.9595616577153,0.23510328913514406,1
None,0.813280406064593,27.1,67.81906790103348,0.08549765503921815,0
Moderate,-0.8438538774248993,37.9,70.93124183879728,0.10532612363518759,0
Moderate,-1.743672602396536,43.9,52.63876656657073,0.14713683162686994,0
None,0.15682301609819319,39.6,72.80104987248365,0.06626940157521008,0
Moderate,0.28123049221860413,40.0,91.12523573599427,0.06976638342751604,0
None,1.489599409447649,38.5,82.76951516536953,0.053075957459039605,0
Moderate,-1.2703620463250862,42.8,58.830823885752146,0.20904073610812857,0
Moderate,1.15469376671672,28.5,75.37748541065467,0.15428100131801636,0
Moderate,2.3674143640271215,26.7,71.01690989041239,0.13393014241378398,0
Moderate,-0.3777648875224771,35.0,70.0405864299088,0.09612151660252131,0
None,-1.290942219493224,22.0,81.59557329454672,0.07543544687238773,0
None,-0.40697436637337114,42.4,76.74977682602108,0.07094972124518213,0
Moderate,0.014004967371380734,42.3,98.44637051037739,0.020825152685916986,0
Moderate,0.5637878750069146,32.4,89.00868883052992,0.06238820649895792,0
Moderate,-0.5913947298380474,32.8,80.55267652689989,0.17206793216685268,0
Moderate,1.555198534147342,34.6,83.04123536018176,0.1129852778270586,0
Moderate,-1.1145323150080617,35.3,67.59386467321858,0.09830473062352922,1
Moderate,-1.7392051521728,35.8,54.487115385336715,0.183310872841531,0
None,1.1067104242873174,38.3,84.63461589022039,0.13536168504153157,0
Moderate,-2.2746210312061996,34.0,78.07155045612357,0.17229460401065883,0
Moderate,-0.20412976887271617,40.7,76.23221567677783,0.09180104620356612,0
None,3.1176811292080475,37.7,87.7871563167002,0.059134517366670095,0
Heavy,-0.0120435529599315,31.4,80.7349975752696,0.23553198316528062,1
Heavy,-1.1207676506962496,43.0,71.95878741184144,0.3013030099413775,1
Moderate,-0.057397463786793744,26.9,58.3327620407704,0.14000832715693665,1
None,-0.05080078861953355,34.4,70.06335668282523,0.06964090800833427,0
None,0.16064994035311653,40.8,75.93251636811459,0.09787502906881342,0
Moderate,0.6622629821596197,30.7,82.7165112469786,0.10718950853446867,0
Heavy,-1.0391111683677392,36.9,71.12702301130346,0.11722383957586509,0
None,1.6875480552367936,38.3,90.59140353310822,0.09245517837927383,0
None,0.24511428437261784,29.8,63.24027171319011,0.09824098912043785,0
Heavy,0.7267940464018038,34.6,56.45956597632624,0.2224263135731105,0
None,-0.6281493997556425,34.1,84.92614177837103,0.07531469073607804,0
Moderate,1.2863821369955335,31.7,66.98147333194245,0.11636642736531208,0
Heavy,-0.2570524088130647,48.8,49.57253424049924,0.3601261549180154,1
None,0.2775525134935317,30.4,76.41953645947763,0.12243031125026645,1
Moderate,-0.9331060771871093,41.0,64.01943013106998,0.1001079752156461,1
None,-0.9969316264021268,32.6,87.61515768122099,0.0551202201167188,0
None,0.6882053064528827,28.5,77.4139081972968,0.07258493523791593,0
Moderate,-0.44360683020738595,35.6,73.14557573510248,0.09097379044403431,0
Moderate,-0.8538230875043771,38.9,61.78792206456881,0.1899885200835133,0
Heavy,-0.6431833420270304,40.5,77.15476452339924,0.19080492248645228,0
Moderate,0.6989530717174212,44.4,78.69034389684205,0.11666037679647995,0
None,-0.6290378612036109,52.7,65.4173955704333,0.1403460810664927,1
None,-0.11765493160216407,36.5,72.15745449157762,0.08236493284534721,1
None,0.015027750287097009,31.0,77.90854882332395,0.11470623824400732,0
None,-1.917348886010299,37.7,59.905252603074516,0.10621735490900316,0
None,-1.471126405373518,33.4,79.9848925426872,0.13111834965851354,0
None,0.3362778892475625,40.6,58.19495494825922,0.12714333327042035,0
Moderate,-0.7370293611526971,27.2,64.78841422328242,0.12995608254369223,0
Moderate,1.0567249112804185,49.2,74.20835709894288,0.14100004090737317,0
Moderate,0.9668071042505444,40.1,75.97680303743995,0.08174130547328609,0
Moderate,0.7191686663554372,24.9,65.86336130304761,0.11065007947051793,0
None,1.8197717873125976,30.7,85.52541231475126,0.05871915379406585,0
None,-0.08308932774318312,39.9,64.12920561230091,0.09207565369427534,0
Moderate,0.6488819259038391,42.1,76.89575747526442,0.2277618416224918,0
Moderate,-0.5844009765960311,27.4,72.86419479115985,0.141730760118878,0
None,2.4523699128687237,39.3,81.1190812157943,0.18129337673680174,0
Moderate,1.9836336524360194,23.3,70.67678505911178,0.09996464973619011,1
Moderate,0.01188043451779194,34.5,80.51376387776779,0.12634058498931666,0
Moderate,0.3865862299051922,41.7,70.03915681807378,0.11883307421070463,0
None,1.3592975993648058,31.7,85.51861368474262,0.052274261979836395,0
Moderate,-0.14713950481410695,26.0,83.83616319615616,0.09980710090517414,0
Moderate,-0.6566240707997048,35.9,81.46270406238459,0.09316686755809471,1
Moderate,0.8739897510068825,31.4,82.84970388635094,0.2646309169308344,0
Moderate,0.07843924608367009,38.8,71.49868668054384,0.11327140202344271,0
Moderate,0.1829944496452604,29.7,73.99842393436079,0.19880869732484968,0
Moderate,-0.8342713430679655,30.4,72.88611251797124,0.1568216200182489,0
None,-1.7176721483633963,22.9,55.72984104915029,0.0986193954429524,0
Moderate,0.23614240987910107,36.0,74.99499613421706,0.15782633220376777,0
Moderate,0.9049620414941998,34.0,74.83721922532737,0.14463480432682335,0
Moderate,-0.22580674907604184,27.9,76.76615594096646,0.2573369061117404,1
None,1.4364295195588668,36.2,76.143863164944,0.14458168726551882,0
None,-0.7039163254155445,41.2,66.5584965342852,0.11216566203411038,0
Heavy,-1.05470445496592,33.7,67.27237401734611,0.17257253703814107,0
Moderate,-0.06723030719613125,36.6,62.460905950905364,0.13608567158804585,0
Heavy,-0.08259257535129046,36.6,73.88080602529539,0.2285288678880945,1
Moderate,0.7699687313352226,27.8,70.54598349503884,0.09010445934955677,0
Moderate,-0.7749628240639848,47.3,75.41404900166631,0.20281300196750274,0
Moderate,1.368094236814898,32.2,81.75208766545333,0.2371383747654938,0
Heavy,1.9669169625082537,38.9,71.91620764387262,0.10882755259659337,0
Moderate,-0.03914402696834188,39.6,55.4071324675819,0.1292113955667548,0
Moderate,1.2497104201843185,34.2,79.71990896783147,0.057129157255021344,0
None,-1.05649707062526,38.6,77.71622703450537,0.07577374409961041,0
Moderate,1.075221541181916,36.5,65.57805805123122,0.16131244492610008,0
Moderate,1.0472764085594626,26.5,67.36325257203013,0.12449893873523925,0
None,0.8634372801898786,33.0,74.17924798203916,0.10057252633757062,0
None,-0.015563088870293978,31.3,69.0866373608606,0.06776628629201292,0
None,-2.954248941242031,32.2,87.2539298067913,0.054421317598625306,1
None,-0.6417271436521294,27.2,86.14462691987781,0.040844143346095735,0
None,-0.625916017684602,41.8,73.884719188191,0.06387267924037428,0
Moderate,-0.9782549380604774,44.6,66.98194781654489,0.17640603177904102,1
Heavy,0.12224300454706621,40.9,62.91614860243822,0.23095730110289042,0
Moderate,-0.41896344552123466,42.6,72.11063158852555,0.17074504658646,0
None,-0.8246120097650219,32.9,88.78748249461042,0.07495842906166178,0
None,-1.0588001482478198,31.2,68.0704899360196,0.1260255048709898,0
Moderate,-0.7155129854852287,30.3,57.79604659199777,0.12361973183062333,0
None,1.1214992118499283,38.9,95.62527751677007,0.0754253273500784,0
Moderate,-0.6610250546274942,36.4,48.13149468073894,0.14961885864936933,1
Moderate,-0.5149387064332724,34.5,62.91546296506664,0.19152071099650025,0
Moderate,-0.45669761502324635,42.8,71.35969506942284,0.19377835903012774,0
None,0.33899351380941967,37.4,62.943141777093146,0.0993372195791408,0
Moderate,0.4562494885285328,30.0,79.33642045115992,0.15893488871243242,0
None,-3.044656539243162,30.9,78.42339801413684,0.11682169933402106,0
Heavy,1.0216352138276081,39.1,59.28907579993749,0.1293188667686068,0
Moderate,1.436368034243754,41.3,83.45044993431628,0.061500194352202726,0
None,-1.0501865373616694,38.3,86.1509480343938,0.043972687382464355,1
None,-0.9722982447348347,46.4,69.20876305192726,0.10680672371913084,0
None,-0.45025338777827145,44.8,72.35506285325499,0.0784643110283412,0
Moderate,-0.7560040194566048,37.6,94.62320226755229,0.033233640397779166,0
None,0.22392687394660638,30.0,79.20213856440816,0.09798913613164585,0
Moderate,-1.9465252863588642,27.1,68.49753201547801,0.1734464193773289,0
None,-1.1179276080367397,32.7,85.25751197347279,0.05134678777008933,0
Moderate,1.5391972001749075,39.5,77.88048530842633,0.11808530304602949,1
Moderate,-0.9282199673480178,46.0,68.1064890305234,0.14782186514512052,0
Moderate,1.2434282781029249,37.5,77.3608011405233,0.1531208428131772,0
Moderate,0.35533819559013685,42.0,83.25139517130215,0.17444349305290852,0
None,-1.809267714588258,33.5,50.677662357646575,0.10904810024799472,0
None,0.6353291952162062,38.7,68.07028889221779,0.10127869822117078,0
Moderate,-0.11766730219285336,39.9,89.4712322598085,0.06995143726608272,0
None,-0.4554670562497405,23.1,67.62909208296838,0.06733326958664493,0
Moderate,0.24495709317200393,32.5,92.61552051193688,0.218091308407737,0
None,0.47463348556679213,40.7,90.68503304112723,0.040064693383658034,0
None,0.7075918219746196,36.6,81.83574511492405,0.07385453587952995,0
None,1.1782528475480023,27.8,73.49007724630495,0.07808806008931146,0
Heavy,0.40813591277835637,20.4,58.64662419039772,0.16311449985307147,0
None,-1.3756340887863618,32.8,97.05163030165798,0.09120007016533152,0
Moderate,-0.47364545765119104,34.6,89.28954867201418,0.05637871508018129,0
None,2.9430483352686214,29.7,79.51865772727965,0.12290807437328521,0
Moderate,0.7244910603817276,35.9,66.23626415301322,0.1468896771156061,0
None,2.369287300811497,38.0,76.80816748168931,0.06270259822639887,0
Heavy,1.3954340821991853,39.0,70.2463012738634,0.3821257783514955,0
Heavy,0.24180207155574857,20.9,53.76225261405078,0.6115528367294594,1
None,0.3014070697811174,27.1,73.39089861009649,0.11537352001151226,0
Heavy,-0.03658003987684579,33.2,83.97164604880935,0.36369489569173097,0
Heavy,-1.7378046158464995,38.4,43.721363739983644,0.16006551558480814,1
Moderate,0.01804725246822428,37.9,77.85171155794019,0.08350429892680954,0
Moderate,1.2106745525421971,37.8,83.28071090573654,0.08533553307985534,0
None,-0.5996399948212037,32.7,68.37497522760542,0.06963643516576676,1
